Temps;Canal A;Canal B
(us);(V);(V)

-59,40389273;-1,50395200;-1,54362600
-59,32389273;-1,50395200;-1,54362600
-59,24389273;-1,59337100;-1,63304500
-59,16389273;-1,59337100;-1,63304500
-59,08389273;-1,59337100;-1,63304500
-59,00389273;-1,59337100;-1,72277000
-58,92389273;-1,68309600;-1,72277000
-58,84389273;-1,68309600;-1,72277000
-58,76389273;-1,68309600;-1,72277000
-58,68389273;-1,77282000;-1,81218900
-58,60389273;-1,77282000;-1,81218900
-58,52389273;-1,77282000;-1,81218900
-58,44389273;-1,86223900;-1,81218900
-58,36389273;-1,86223900;-1,90191400
-58,28389273;-1,86223900;-1,90191400
-58,20389273;-1,86223900;-1,90191400
-58,12389274;-1,86223900;-1,99163800
-58,04389274;-1,86223900;-1,99163800
-57,96389274;-1,86223900;-1,99163800
-57,88389274;-1,86223900;-1,99163800
-57,80389274;-1,86223900;-1,99163800
-57,72389274;-1,86223900;-1,99163800
-57,64389274;-1,86223900;-2,08105700
-57,56389274;-1,86223900;-2,17078200
-57,48389274;-1,86223900;-2,08105700
-57,40389274;-1,86223900;-2,17078200
-57,32389274;-1,86223900;-2,17078200
-57,24389274;-1,86223900;-2,17078200
-57,16389274;-1,86223900;-2,17078200
-57,08389274;-1,86223900;-2,17078200
-57,00389274;-1,86223900;-2,17078200
-56,92389274;-1,77282000;-2,26020100
-56,84389274;-1,77282000;-2,26020100
-56,76389274;-1,77282000;-2,26020100
-56,68389274;-1,77282000;-2,34992500
-56,60389274;-1,77282000;-2,26020100
-56,52389275;-1,77282000;-2,34992500
-56,44389275;-1,68309600;-2,34992500
-56,36389275;-1,68309600;-2,26020100
-56,28389275;-1,68309600;-2,34992500
-56,20389275;-1,59337100;-2,34992500
-56,12389275;-1,59337100;-2,34992500
-56,04389275;-1,50395200;-2,34992500
-55,96389275;-1,50395200;-2,34992500
-55,88389275;-1,50395200;-2,34992500
-55,80389275;-1,50395200;-2,34992500
-55,72389275;-1,50395200;-2,43934400
-55,64389275;-1,50395200;-2,43934400
-55,56389275;-1,41422800;-2,43934400
-55,48389275;-1,41422800;-2,43934400
-55,40389275;-1,32450300;-2,43934400
-55,32389275;-1,23508400;-2,34992500
-55,24389275;-1,23508400;-2,34992500
-55,16389275;-1,23508400;-2,26020100
-55,08389275;-1,14536000;-2,17078200
-55,00389275;-1,14536000;-2,08105700
-54,92389275;-1,14536000;-1,99163800
-54,84389276;-1,14536000;-1,81218900
-54,76389276;-0,96621600;-1,72277000
-54,68389276;-0,96621600;-1,63304500
-54,60389276;-0,96621600;-1,45390200
-54,52389276;-0,87649160;-1,36448300
-54,44389276;-0,87649160;-1,27475800
-54,36389276;-0,78676720;-1,18503400
-54,28389276;-0,78676720;-1,09561400
-54,20389276;-0,69734790;-1,00589000
-54,12389276;-0,69734790;-0,91647080
-54,04389276;-0,60762350;-0,82674640
-53,96389276;-0,51820430;-0,73732720
-53,88389276;-0,51820430;-0,64760280
-53,80389276;-0,42847990;-0,55818360
-53,72389276;-0,42847990;-0,46876430
-53,64389276;-0,33875550;-0,37903990
-53,56389276;-0,24933620;-0,37903990
-53,48389276;-0,24933620;-0,28962070
-53,40389276;-0,15961180;-0,19989620
-53,32389276;-0,06988738;-0,11047700
-53,24389276;-0,06988738;-0,02075259
-53,16389277;-0,06988738;-0,02075259
-53,08389277;0,01953185;-0,02075259
-53,00389277;0,10925630;0,15839110
-52,92389277;0,19898070;0,24811550
-52,84389277;0,19898070;0,33753470
-52,76389277;0,28839990;0,33753470
-52,68389277;0,28839990;0,42725910
-52,60389277;0,37812430;0,51667840
-52,52389277;0,46754360;0,51667840
-52,44389277;0,55696280;0,60640280
-52,36389277;0,46754360;0,60640280
-52,28389277;0,64668720;0,69582200
-52,20389277;0,64668720;0,69582200
-52,12389277;0,64668720;0,78554640
-52,04389277;0,73610650;0,78554640
-51,96389277;0,82583090;0,87527080
-51,88389277;0,82583090;0,96469010
-51,80389277;0,91555530;0,96469010
-51,72389277;0,91555530;1,05441500
-51,64389277;1,00497400;1,05441500
-51,56389278;1,00497400;1,14383400
-51,48389278;1,09469900;1,14383400
-51,40389278;1,09469900;1,23355800
-51,32389278;1,18442300;1,23355800
-51,24389278;1,27384300;1,23355800
-51,16389278;1,27384300;1,32297700
-51,08389278;1,36356700;1,32297700
-51,00389278;1,36356700;1,41270200
-50,92389278;1,36356700;1,41270200
-50,84389278;1,36356700;1,41270200
-50,76389278;1,45329100;1,50212100
-50,68389278;1,45329100;1,50212100
-50,60389278;1,45329100;1,59184600
-50,52389278;1,54271100;1,59184600
-50,44389278;1,54271100;1,59184600
-50,36389278;1,63243500;1,59184600
-50,28389278;1,63243500;1,68157000
-50,20389278;1,63243500;1,68157000
-50,12389278;1,72185400;1,77098900
-50,04389278;1,72185400;1,77098900
-49,96389278;1,72185400;1,77098900
-49,88389279;1,72185400;1,77098900
-49,80389279;1,72185400;1,86071300
-49,72389279;1,72185400;1,86071300
-49,64389279;1,72185400;1,95013300
-49,56389279;1,81157900;1,95013300
-49,48389279;1,81157900;1,95013300
-49,40389279;1,81157900;1,95013300
-49,32389279;1,81157900;1,95013300
-49,24389279;1,81157900;1,95013300
-49,16389279;1,81157900;2,03985700
-49,08389279;1,90130300;2,03985700
-49,00389279;1,90130300;2,03985700
-48,92389279;1,81157900;2,03985700
-48,84389279;1,81157900;2,12927700
-48,76389279;1,81157900;2,12927700
-48,68389279;1,90130300;2,12927700
-48,60389279;1,81157900;2,12927700
-48,52389279;1,81157900;2,12927700
-48,44389279;1,81157900;2,21900100
-48,36389279;1,81157900;2,21900100
-48,28389280;1,81157900;2,21900100
-48,20389280;1,81157900;2,21900100
-48,12389280;1,72185400;2,30872500
-48,04389280;1,81157900;2,30872500
-47,96389280;1,72185400;2,30872500
-47,88389280;1,72185400;2,30872500
-47,80389280;1,72185400;2,30872500
-47,72389280;1,72185400;2,30872500
-47,64389280;1,72185400;2,39814400
-47,56389280;1,63243500;2,39814400
-47,48389280;1,63243500;2,39814400
-47,40389280;1,63243500;2,39814400
-47,32389280;1,63243500;2,39814400
-47,24389280;1,63243500;2,39814400
-47,16389280;1,54271100;2,39814400
-47,08389280;1,54271100;2,48786900
-47,00389280;1,45329100;2,48786900
-46,92389280;1,45329100;2,48786900
-46,84389280;1,45329100;2,48786900
-46,76389280;1,36356700;2,48786900
-46,68389280;1,36356700;2,48786900
-46,60389281;1,36356700;2,48786900
-46,52389281;1,36356700;2,48786900
-46,44389281;1,36356700;2,48786900
-46,36389281;1,27384300;2,39814400
-46,28389281;1,27384300;2,30872500
-46,20389281;1,18442300;2,30872500
-46,12389281;1,09469900;2,21900100
-46,04389281;1,09469900;2,12927700
-45,96389281;1,00497400;1,95013300
-45,88389281;1,00497400;1,86071300
-45,80389281;1,00497400;1,77098900
-45,72389281;1,00497400;1,59184600
-45,64389281;0,91555530;1,50212100
-45,56389281;0,82583090;1,41270200
-45,48389281;0,73610650;1,32297700
-45,40389281;0,73610650;1,14383400
-45,32389281;0,64668720;1,14383400
-45,24389281;0,64668720;0,96469010
-45,16389281;0,64668720;0,87527080
-45,08389281;0,55696280;0,87527080
-45,00389282;0,55696280;0,69582200
-44,92389282;0,46754360;0,60640280
-44,84389282;0,37812430;0,60640280
-44,76389282;0,28839990;0,51667840
-44,68389282;0,28839990;0,42725910
-44,60389282;0,19898070;0,33753470
