Temps;Canal A;Canal B
(ms);(V);(V)

-32,36734419;-1,14536000;5,80248400
-32,32638419;-1,14536000;5,80248400
-32,28542419;-1,05563500;5,80248400
-32,24446419;-1,05563500;5,89220900
-32,20350419;-0,96621600;5,80248400
-32,16254419;-0,87649160;5,89220900
-32,12158419;-0,87649160;5,89220900
-32,08062419;-0,78676720;5,89220900
-32,03966419;-0,78676720;5,89220900
-31,99870419;-0,69734790;5,89220900
-31,95774419;-0,60762350;5,89220900
-31,91678419;-0,51820430;5,89220900
-31,87582419;1,54271100;5,89220900
-31,83486419;2,43903900;5,89220900
-31,79390419;3,24533800;5,89220900
-31,75294419;3,96221800;5,89220900
-31,71198419;4,76882200;5,89220900
-31,67102419;5,48570200;5,89220900
-31,63006419;6,20288700;5,89220900
-31,58910419;6,47145000;5,89220900
-31,54814419;6,56117400;5,89220900
-31,50718419;6,65089900;5,89220900
-31,46622419;6,65089900;5,89220900
-31,42526419;6,65089900;5,89220900
-31,38430419;6,74031800;5,89220900
-31,34334420;6,74031800;5,89220900
-31,30238420;6,74031800;5,98193300
-31,26142420;6,83004200;5,98193300
-31,22046420;6,83004200;5,98193300
-31,17950420;6,83004200;5,98193300
-31,13854420;6,91976700;6,07135200
-31,09758420;7,00918600;6,07135200
-31,05662420;7,00918600;6,07135200
-31,01566420;7,09891000;6,16107700
-30,97470420;7,09891000;6,16107700
-30,93374420;7,09891000;6,16107700
-30,89278420;7,18863500;6,16107700
-30,85182420;7,18863500;6,25049600
-30,81086420;7,27805400;6,25049600
-30,76990420;7,27805400;6,34022000
-30,72894420;7,27805400;6,34022000
-30,68798420;7,36777900;6,34022000
-30,64702420;7,36777900;6,34022000
-30,60606420;7,45719800;6,42963900
-30,56510420;7,45719800;6,42963900
-30,52414420;7,45719800;6,42963900
-30,48318420;7,54692200;6,42963900
-30,44222420;7,54692200;6,51936400
-30,40126420;7,54692200;6,51936400
-30,36030420;7,54692200;6,60908800
-30,31934420;7,63664700;6,60908800
-30,27838420;7,63664700;6,60908800
-30,23742420;7,72606600;6,60908800
-30,19646420;7,63664700;6,69850800
-30,15550420;7,63664700;6,60908800
-30,11454420;7,72606600;6,69850800
-30,07358420;7,72606600;6,69850800
-30,03262420;7,63664700;6,69850800
-29,99166420;7,63664700;6,69850800
-29,95070420;7,63664700;6,69850800
-29,90974420;7,54692200;6,69850800
-29,86878420;7,45719800;6,60908800
-29,82782420;7,45719800;6,60908800
-29,78686420;7,36777900;6,60908800
-29,74590420;7,27805400;6,60908800
-29,70494421;5,21683400;6,60908800
-29,66398421;4,14166700;6,51936400
-29,62302421;3,24533800;6,51936400
-29,58206421;2,52845900;6,51936400
-29,54110421;1,99072200;6,60908800
-29,50014421;1,54271100;6,51936400
-29,45918421;1,27384300;6,51936400
-29,41822421;0,91555530;6,51936400
-29,37726421;0,73610650;6,51936400
-29,33630421;0,64668720;6,51936400
-29,29534421;0,46754360;6,51936400
-29,25438421;0,37812430;6,51936400
-29,21342421;0,28839990;6,42963900
-29,17246421;0,19898070;6,51936400
-29,13150421;0,10925630;6,42963900
-29,09054421;0,10925630;6,42963900
-29,04958421;0,01953185;6,42963900
-29,00862421;-0,06988738;6,42963900
-28,96766421;-0,06988738;6,42963900
-28,92670421;-0,15961180;6,42963900
-28,88574421;-0,15961180;6,42963900
-28,84478421;-0,24933620;6,42963900
-28,80382421;-0,33875550;6,42963900
-28,76286421;-0,33875550;6,42963900
-28,72190421;-0,42847990;6,34022000
-28,68094421;-0,42847990;6,42963900
-28,63998421;-0,42847990;6,42963900
-28,59902421;-0,51820430;6,34022000
-28,55806421;-0,51820430;6,34022000
-28,51710421;-0,60762350;6,42963900
-28,47614421;-0,60762350;6,34022000
-28,43518421;-0,60762350;6,34022000
-28,39422421;-0,60762350;6,34022000
-28,35326421;-0,60762350;6,34022000
-28,31230421;-0,69734790;6,34022000
-28,27134421;-0,69734790;6,34022000
-28,23038421;-0,78676720;6,34022000
-28,18942421;-0,78676720;6,34022000
-28,14846421;-0,78676720;6,34022000
-28,10750421;-0,78676720;6,25049600
-28,06654422;-0,78676720;6,25049600
-28,02558422;-0,87649160;6,25049600
-27,98462422;-0,87649160;6,25049600
-27,94366422;-0,87649160;6,25049600
-27,90270422;-0,96621600;6,25049600
-27,86174422;-0,96621600;6,25049600
