Temps;Canal A;Canal B
(us);(V);(V)

-158,65600329;1,90130300;2,75643200
-158,49600329;1,90130300;2,75643200
-158,33600330;1,90130300;2,84615600
-158,17600330;1,99072200;2,84615600
-158,01600330;1,99072200;2,93557500
-157,85600330;1,99072200;2,93557500
-157,69600330;1,99072200;3,02530000
-157,53600330;2,08044700;3,02530000
-157,37600330;2,08044700;3,02530000
-157,21600330;2,08044700;3,11502400
-157,05600330;2,08044700;3,11502400
-156,89600330;2,08044700;3,20444300
-156,73600331;2,08044700;3,20444300
-156,57600331;2,08044700;3,29416800
-156,41600331;2,08044700;3,29416800
-156,25600331;2,08044700;3,38358700
-156,09600331;2,08044700;3,38358700
-155,93600331;2,08044700;3,38358700
-155,77600331;2,17017100;3,38358700
-155,61600331;2,17017100;3,47331200
-155,45600331;2,17017100;3,47331200
-155,29600331;2,17017100;3,47331200
-155,13600331;2,17017100;3,56273100
-154,97600332;2,17017100;3,56273100
-154,81600332;2,17017100;3,56273100
-154,65600332;2,17017100;3,56273100
-154,49600332;2,17017100;3,65245500
-154,33600332;2,17017100;3,65245500
-154,17600332;2,17017100;3,74218000
-154,01600332;2,25959000;3,74218000
-153,85600332;2,17017100;3,74218000
-153,69600332;2,17017100;3,83159900
-153,53600332;2,25959000;3,83159900
-153,37600333;2,17017100;3,83159900
-153,21600333;2,17017100;3,83159900
-153,05600333;2,17017100;3,92132300
-152,89600333;2,17017100;3,92132300
-152,73600333;2,17017100;3,92132300
-152,57600333;2,17017100;4,01074300
-152,41600333;2,08044700;4,01074300
-152,25600333;2,08044700;4,01074300
-152,09600333;2,08044700;4,01074300
-151,93600333;2,17017100;4,01074300
-151,77600334;2,08044700;4,10046700
-151,61600334;2,08044700;4,10046700
-151,45600334;2,08044700;4,10046700
-151,29600334;2,08044700;4,10046700
-151,13600334;2,08044700;4,10046700
-150,97600334;2,08044700;4,18988600
-150,81600334;2,08044700;4,18988600
-150,65600334;2,08044700;4,18988600
-150,49600334;2,08044700;4,27961100
-150,33600334;2,08044700;4,27961100
-150,17600334;1,99072200;4,27961100
-150,01600335;1,99072200;4,27961100
-149,85600335;1,99072200;4,27961100
-149,69600335;1,99072200;4,27961100
-149,53600335;1,90130300;4,27961100
-149,37600335;1,90130300;4,27961100
-149,21600335;1,90130300;4,36903000
-149,05600335;1,90130300;4,36903000
-148,89600335;1,90130300;4,36903000
-148,73600335;1,81157900;4,45875400
-148,57600335;1,81157900;4,45875400
-148,41600336;1,81157900;4,45875400
-148,25600336;1,72185400;4,45875400
-148,09600336;1,72185400;4,45875400
-147,93600336;1,72185400;4,45875400
-147,77600336;1,72185400;4,45875400
-147,61600336;1,63243500;4,54847900
-147,45600336;1,63243500;4,54847900
-147,29600336;1,63243500;4,63789800
-147,13600336;1,54271100;4,54847900
-146,97600336;1,54271100;4,63789800
-146,81600337;1,54271100;4,63789800
-146,65600337;1,45329100;4,63789800
-146,49600337;1,45329100;4,63789800
-146,33600337;1,45329100;4,63789800
-146,17600337;1,36356700;4,72762300
-146,01600337;1,36356700;4,72762300
-145,85600337;1,36356700;4,72762300
-145,69600337;1,36356700;4,72762300
-145,53600337;1,27384300;4,72762300
-145,37600337;1,27384300;4,72762300
-145,21600338;1,27384300;4,72762300
-145,05600338;1,18442300;4,81704100
-144,89600338;1,18442300;4,81704100
-144,73600338;1,09469900;4,81704100
-144,57600338;1,09469900;4,81704100
-144,41600338;1,00497400;4,81704100
-144,25600338;1,00497400;4,81704100
-144,09600338;1,00497400;4,81704100
-143,93600338;0,91555530;4,81704100
-143,77600338;0,91555530;4,81704100
-143,61600338;0,91555530;4,90676600
-143,45600339;0,82583090;4,90676600
-143,29600339;0,82583090;4,90676600
-143,13600339;0,73610650;4,90676600
-142,97600339;0,64668720;4,90676600
-142,81600339;0,64668720;4,90676600
-142,65600339;0,64668720;4,90676600
-142,49600339;0,64668720;4,90676600
-142,33600339;0,55696280;4,99618500
-142,17600339;0,55696280;4,90676600
-142,01600339;0,46754360;4,99618500
-141,85600340;0,46754360;4,99618500
-141,69600340;0,46754360;4,99618500
-141,53600340;0,37812430;4,99618500
-141,37600340;0,37812430;4,99618500
-141,21600340;0,28839990;4,99618500
-141,05600340;0,28839990;4,99618500
-140,89600340;0,28839990;4,99618500
-140,73600340;0,19898070;4,99618500
-140,57600340;0,19898070;4,99618500
-140,41600340;0,10925630;5,08590900
-140,25600341;0,10925630;4,99618500
-140,09600341;0,01953185;5,08590900
-139,93600341;0,01953185;5,08590900
-139,77600341;-0,06988738;5,08590900
-139,61600341;-0,06988738;5,08590900
-139,45600341;-0,06988738;5,08590900
-139,29600341;-0,15961180;5,08590900
-139,13600341;-0,15961180;5,08590900
-138,97600341;-0,15961180;5,17563400
-138,81600341;-0,24933620;5,08590900
-138,65600341;-0,33875550;5,08590900
-138,49600342;-0,33875550;5,17563400
-138,33600342;-0,42847990;5,17563400
-138,17600342;-0,42847990;5,17563400
-138,01600342;-0,42847990;5,17563400
-137,85600342;-0,51820430;5,17563400
-137,69600342;-0,51820430;5,17563400
-137,53600342;-0,51820430;5,17563400
-137,37600342;-0,60762350;5,17563400
-137,21600342;-0,60762350;5,17563400
-137,05600342;-0,69734790;5,17563400
-136,89600343;-0,69734790;5,17563400
-136,73600343;-0,78676720;5,17563400
-136,57600343;-0,78676720;5,08590900
