Temps;Canal A;Canal B
(us);(V);(V)

-53,67999606;3,24533800;5,98193300
-53,59999606;3,24533800;5,98193300
-53,51999607;3,33506300;5,89220900
-53,43999607;3,24533800;5,89220900
-53,35999607;3,33506300;5,89220900
-53,27999607;3,33506300;5,89220900
-53,19999607;3,33506300;5,89220900
-53,11999607;3,33506300;5,98193300
-53,03999607;3,33506300;5,89220900
-52,95999607;3,42478700;5,98193300
-52,87999607;3,42478700;5,89220900
-52,79999607;3,42478700;5,98193300
-52,71999607;3,42478700;5,89220900
-52,63999607;3,51420600;5,98193300
-52,55999607;3,51420600;5,89220900
-52,47999607;3,51420600;5,89220900
-52,39999607;3,51420600;5,98193300
-52,31999607;3,51420600;5,98193300
-52,23999607;3,51420600;5,98193300
-52,15999607;3,51420600;5,89220900
-52,07999607;3,51420600;5,89220900
-51,99999607;3,60393100;5,89220900
-51,91999607;3,60393100;5,89220900
-51,83999608;3,60393100;5,98193300
-51,75999608;3,60393100;5,89220900
-51,67999608;3,69365500;5,98193300
-51,59999608;3,69365500;5,98193300
-51,51999608;3,69365500;5,89220900
-51,43999608;3,69365500;5,89220900
-51,35999608;3,78307400;5,89220900
-51,27999608;3,78307400;5,98193300
-51,19999608;3,78307400;5,98193300
-51,11999608;3,78307400;5,98193300
-51,03999608;3,78307400;5,98193300
-50,95999608;3,78307400;5,89220900
-50,87999608;3,87279900;5,89220900
-50,79999608;3,87279900;5,98193300
-50,71999608;3,78307400;5,98193300
-50,63999608;3,87279900;5,89220900
-50,55999608;3,87279900;5,89220900
-50,47999608;3,87279900;5,89220900
-50,39999608;3,87279900;5,89220900
-50,31999608;3,87279900;5,98193300
-50,23999609;3,87279900;5,98193300
-50,15999609;3,87279900;5,98193300
-50,07999609;3,87279900;5,98193300
-49,99999609;3,87279900;5,98193300
-49,91999609;3,96221800;5,98193300
-49,83999609;3,96221800;5,98193300
-49,75999609;3,96221800;5,98193300
-49,67999609;3,96221800;5,98193300
-49,59999609;3,96221800;5,98193300
-49,51999609;4,05194200;5,98193300
-49,43999609;3,96221800;5,98193300
-49,35999609;4,14166700;5,98193300
-49,27999609;4,05194200;5,98193300
-49,19999609;4,05194200;5,98193300
-49,11999609;4,05194200;5,98193300
-49,03999609;4,14166700;5,98193300
-48,95999609;4,14166700;5,98193300
-48,87999609;4,14166700;5,89220900
-48,79999609;4,14166700;5,98193300
-48,71999609;4,14166700;5,98193300
-48,63999609;4,14166700;5,98193300
-48,55999610;4,14166700;5,89220900
-48,47999610;4,14166700;5,98193300
-48,39999610;4,23108600;5,98193300
-48,31999610;4,23108600;5,98193300
-48,23999610;4,23108600;5,98193300
-48,15999610;4,23108600;5,98193300
-48,07999610;4,23108600;5,98193300
-47,99999610;4,23108600;5,98193300
-47,91999610;4,23108600;5,98193300
-47,83999610;4,23108600;5,98193300
-47,75999610;4,23108600;5,89220900
-47,67999610;4,23108600;5,98193300
-47,59999610;4,23108600;5,89220900
-47,51999610;4,23108600;5,98193300
-47,43999610;4,32081100;5,98193300
-47,35999610;4,32081100;5,98193300
-47,27999610;4,32081100;5,98193300
-47,19999610;4,32081100;5,98193300
-47,11999610;4,41053500;5,89220900
-47,03999610;4,41053500;5,98193300
-46,95999611;4,32081100;5,98193300
-46,87999611;4,41053500;5,98193300
-46,79999611;4,41053500;5,98193300
-46,71999611;4,41053500;5,89220900
-46,63999611;4,41053500;5,98193300
